CUSTOMER_ID,FULL_NAME,DOB,CITY,RISK_RATING,AML_SCORE,KYC_LEVEL
C00348,Ngo Khanh Huy,1985-11-16,Quang Ninh,LOW,60,FULL
C00349,Do Thanh Son,1989-05-30,Ha Noi,MEDIUM,11,PARTIAL
C00350,Nguyen Ngoc Huy,1984-01-25,Ha Noi,LOW,86,FULL
C00351,Do Duc Dat,2003-07-08,Ha Noi,MEDIUM,88,FULL
C00352,Pham Thi Trang,1982-06-19,Vung Tau,HIGH,16,FULL
C00353,Vo Minh Khang,2005-07-14,Nha Trang,LOW,34,FULL
C00354,Nguyen Thu Binh,1970-10-16,Hai Phong,LOW,16,FULL
C00355,Nguyen Thi An,1961-12-20,Hai Phong,LOW,95,FULL
C00356,Duong Hoang Lan,1962-06-15,Ho Chi Minh,HIGH,61,FULL
C00357,Nguyen Tuan Hoang,1994-08-03,Dong Nai,LOW,51,FULL
C00358,Do Thanh Kiet,1978-10-27,Quang Ninh,LOW,30,FULL
C00359,Le Ngoc Long,1972-07-14,Vung Tau,LOW,92,FULL
C00360,Pham Huu Nam,1969-04-28,Hue,LOW,6,FULL
C00361,Hoang Quoc Khoa,1984-09-22,Da Nang,LOW,78,FULL
C00362,Vo Hoang Nam,1967-08-19,Dong Nai,MEDIUM,94,FULL
C00363,Nguyen Ngoc Khang,1966-10-03,Vung Tau,LOW,5,FULL
C00364,Dang Xuan Khoa,1999-11-19,Vung Tau,LOW,70,PARTIAL
C00365,Vu Quoc Nam,1968-06-28,Da Nang,LOW,62,FULL
C00366,Vo Hoang Kiet,2001-06-13,Hai Phong,LOW,5,FULL
C00367,Tran Quoc Long,1967-07-27,Ho Chi Minh,MEDIUM,56,FULL
C00368,Huynh Gia Bao,1962-02-24,Hue,LOW,7,FULL
C00369,Do Thi Khoa,1965-01-10,Can Tho,LOW,61,FULL
C00370,Phan Gia Binh,1966-07-17,Hue,LOW,84,FULL
C00371,Phan Hoang Bao,1988-05-04,Nha Trang,LOW,59,FULL
C00372,Hoang Xuan Son,1984-06-14,Hai Phong,LOW,62,FULL
C00373,Le Van Dat,1969-05-05,Hue,LOW,74,FULL
C00374,Ngo Minh Nhung,1962-01-25,Hue,MEDIUM,59,FULL
C00375,Hoang Gia Nhung,1986-02-20,Quang Ninh,LOW,88,FULL
C00376,Duong Thu Nhung,1980-09-22,Hai Phong,LOW,7,FULL
C00377,Vu Gia Khoa,1988-10-12,Can Tho,LOW,14,FULL
C00378,Huynh Thanh Huy,1992-11-16,Quang Ninh,LOW,5,PARTIAL
C00379,Vu Hoang Tung,1987-11-10,Ha Noi,LOW,6,FULL
C00380,Do Duc Binh,1974-10-17,Da Nang,LOW,58,FULL
C00381,Duong Minh Nam,1972-12-17,Hue,HIGH,41,PARTIAL
C00382,Vu Khanh Nam,1980-05-19,Ho Chi Minh,HIGH,26,FULL
C00383,Ho Duc Nam,1968-08-23,Hai Phong,LOW,53,FULL
C00384,Hoang Minh Tung,1996-05-27,Can Tho,MEDIUM,56,FULL
C00385,Vo Tuan An,2001-09-01,Da Nang,LOW,76,FULL
C00386,Phan Thanh Binh,1969-05-23,Vung Tau,LOW,72,PARTIAL
C00387,Vu Hoang Nam,1978-03-13,Nha Trang,LOW,32,FULL
C00388,Le Thi Trang,1982-12-08,Da Nang,LOW,80,FULL
C00389,Duong Thi Khang,2001-11-27,Ho Chi Minh,LOW,66,FULL
C00390,Do Thanh Hoang,1997-09-29,Da Nang,LOW,85,FULL
C00391,Ho Thu Tung,2000-01-14,Dong Nai,LOW,43,FULL
C00392,Huynh Thu Nhung,1972-08-06,Quang Ninh,LOW,44,FULL
C00393,Bui Tuan Bao,1967-03-12,Can Tho,MEDIUM,92,FULL
C00394,Tran Duc Hoang,1981-02-17,Dong Nai,LOW,91,FULL
C00395,Vo Khanh Anh,1987-12-29,Vung Tau,LOW,8,PARTIAL
C00396,Tran Hoang Lan,1998-06-13,Hue,LOW,74,FULL
C00397,Ngo Xuan Anh,1988-10-25,Nha Trang,LOW,63,FULL
C00398,Huynh Xuan Bao,1976-10-02,Ho Chi Minh,LOW,24,FULL
C00399,Nguyen Xuan Hoang,1980-01-11,Ho Chi Minh,LOW,58,PARTIAL
C00400,Le Van Anh,1982-07-10,Nha Trang,LOW,91,PARTIAL
C00401,Ngo Xuan Nhung,1996-09-05,Can Tho,LOW,65,FULL
C00402,Pham Thi Hoang,1965-11-21,Quang Ninh,LOW,76,FULL
C00403,Huynh Tuan Kiet,1971-12-23,Dong Nai,LOW,50,FULL
C00404,Huynh Xuan Dat,1989-09-19,Da Nang,MEDIUM,37,FULL
C00405,Le Thanh Tung,1966-01-16,Hue,LOW,81,FULL
C00406,Pham Duc Son,1973-03-26,Can Tho,LOW,5,FULL
C00407,Phan Duc An,1963-12-21,Can Tho,LOW,34,FULL
C00408,Pham Hai Linh,2005-12-21,Nha Trang,LOW,26,FULL
C00409,Phan Tuan Khang,1982-06-20,Nha Trang,LOW,8,FULL
C00410,Huynh Huu An,1963-07-01,Hai Phong,LOW,53,FULL
C00411,Vu Hoang Kiet,1975-03-17,Can Tho,HIGH,44,FULL
C00412,Dang Quoc Kiet,1963-07-23,Dong Nai,LOW,72,PARTIAL
C00413,Vo Van Binh,1988-01-19,Ho Chi Minh,LOW,72,FULL
C00414,Bui Hai An,1960-04-08,Ha Noi,LOW,23,FULL
C00415,Ngo Quoc Tung,1993-07-16,Nha Trang,MEDIUM,65,FULL
C00416,Huynh Thanh Tung,2004-05-02,Can Tho,LOW,90,FULL
C00417,Pham Duc Vy,1998-08-07,Nha Trang,LOW,14,FULL
C00418,Tran Hai Trang,1988-10-17,Quang Ninh,LOW,56,FULL
C00419,Vu Duc Huy,2000-06-10,Hai Phong,MEDIUM,16,PARTIAL
C00420,Duong Xuan Hoang,1964-12-25,Hai Phong,LOW,74,PARTIAL
C00421,Nguyen Duc Huy,1962-05-11,Dong Nai,LOW,84,FULL
C00422,Huynh Huu Khoa,1986-08-04,Can Tho,LOW,80,FULL
C00423,Dang Tuan Trang,1969-09-19,Nha Trang,LOW,81,FULL
C00424,Hoang Tuan Khang,1999-11-18,Nha Trang,LOW,20,FULL
C00425,Vo Thu Huy,1986-03-18,Vung Tau,HIGH,59,FULL
C00426,Duong Thanh Khang,1972-02-02,Ha Noi,MEDIUM,43,FULL
C00427,Vo Duc Kiet,1982-03-03,Vung Tau,MEDIUM,33,FULL
C00428,Pham Xuan Vy,1998-09-18,Ha Noi,HIGH,86,FULL
C00429,Pham Gia Son,2001-08-05,Can Tho,MEDIUM,60,PARTIAL
C00430,Bui Tuan Tung,1996-01-29,Ha Noi,LOW,33,FULL
C00431,Tran Hai Binh,1977-08-01,Ho Chi Minh,LOW,37,FULL
C00432,Vu Hai Bao,1984-03-26,Hai Phong,LOW,52,FULL
C00433,Duong Thi Lan,1983-03-27,Nha Trang,LOW,72,PARTIAL
C00434,Phan Thanh Linh,1980-02-19,Hai Phong,LOW,47,FULL
C00435,Phan Tuan Nam,1999-03-09,Vung Tau,MEDIUM,45,PARTIAL
C00436,Do Minh Vy,1970-12-17,Hue,LOW,24,FULL
C00437,Nguyen Thi Kiet,1976-03-25,Quang Ninh,LOW,10,PARTIAL
C00438,Tran Thu Nam,1963-02-21,Ho Chi Minh,HIGH,15,PARTIAL
C00439,Hoang Van Linh,1985-06-21,Ha Noi,LOW,71,FULL
C00440,Ngo Thu Son,1967-04-26,Dong Nai,LOW,39,FULL
C00441,Bui Thanh Linh,1964-05-28,Ha Noi,MEDIUM,50,PARTIAL
C00442,Huynh Tuan Vy,2004-07-08,Hue,LOW,50,FULL
C00443,Ngo Thi Linh,1970-06-30,Can Tho,LOW,90,FULL
C00444,Tran Hoang Hoang,1999-05-06,Can Tho,LOW,49,FULL
C00445,Duong Thu Huy,2004-01-30,Ho Chi Minh,LOW,19,FULL
C00446,Phan Thi Long,1978-06-19,Can Tho,LOW,30,FULL
C00447,Le Hoang An,2004-07-13,Da Nang,MEDIUM,69,FULL
C00448,Le Quoc Vy,1986-01-02,Quang Ninh,LOW,18,FULL
C00449,Hoang Xuan Anh,1974-12-12,Hue,LOW,54,FULL
C00450,Le Thanh Khang,1982-07-21,Ho Chi Minh,LOW,18,FULL
C00451,Duong Tuan Dat,1999-05-31,Can Tho,LOW,84,FULL
C00452,Le Hoang Khoa,1961-01-27,Vung Tau,LOW,71,FULL
C00453,Phan Van Phuc,1995-01-12,Hue,MEDIUM,52,FULL
C00454,Pham Gia Khang,1973-01-02,Ho Chi Minh,LOW,61,FULL
C00455,Hoang Minh Tung,2005-08-14,Vung Tau,LOW,9,FULL
C00456,Huynh Tuan Nhung,1978-07-27,Da Nang,LOW,37,FULL
C00457,Tran Tuan Linh,1973-11-06,Ho Chi Minh,LOW,13,PARTIAL
C00458,Tran Gia Anh,1972-07-21,Hue,LOW,14,FULL
C00459,Vo Quoc Nam,1993-12-07,Ho Chi Minh,HIGH,73,FULL
C00460,Phan Ngoc Lan,2002-11-07,Nha Trang,MEDIUM,90,FULL
C00461,Ngo Gia An,1996-02-26,Ho Chi Minh,LOW,60,FULL
C00462,Do Hai Khoa,1969-03-13,Hai Phong,LOW,6,FULL
C00463,Vo Xuan Long,1989-12-16,Can Tho,LOW,81,PARTIAL
C00464,Huynh Ngoc Nhung,1976-05-29,Da Nang,LOW,95,FULL
C00465,Vu Thi Nhung,1960-08-13,Hai Phong,LOW,89,FULL
C00466,Pham Ngoc Dat,1991-08-11,Ho Chi Minh,LOW,81,FULL
C00467,Hoang Gia Binh,1999-01-13,Vung Tau,LOW,21,PARTIAL
C00468,Nguyen Ngoc Linh,1987-11-03,Da Nang,LOW,19,FULL
C00469,Phan Tuan Nam,1965-11-06,Quang Ninh,LOW,94,FULL
C00470,Ngo Thi Bao,1972-06-12,Ha Noi,MEDIUM,24,FULL
C00471,Hoang Ngoc Son,1995-06-14,Hai Phong,LOW,6,PARTIAL
C00472,Ho Minh Kiet,1963-06-21,Dong Nai,LOW,63,FULL
C00473,Phan Hoang Nam,1960-10-11,Can Tho,HIGH,42,FULL
C00474,Phan Van Kiet,1966-07-16,Hai Phong,LOW,40,PARTIAL
C00475,Vu Khanh Anh,1967-05-23,Hue,LOW,79,FULL
C00476,Huynh Duc Hoang,1966-03-26,Quang Ninh,LOW,81,FULL
C00477,Ngo Thi Phuc,1993-11-27,Hai Phong,HIGH,62,PARTIAL
C00478,Vu Hai Binh,1962-08-17,Can Tho,LOW,88,FULL
C00479,Le Thanh Phuc,1974-12-08,Can Tho,HIGH,5,FULL
C00480,Duong Thanh Lan,1985-05-23,Nha Trang,MEDIUM,56,FULL
C00481,Dang Hai Tung,1989-07-24,Hai Phong,LOW,34,FULL
C00482,Pham Xuan Trang,2002-05-15,Hue,MEDIUM,53,FULL
C00483,Le Khanh Lan,2000-11-24,Vung Tau,MEDIUM,8,FULL
C00484,Le Khanh Hoang,1988-07-27,Hue,LOW,19,FULL
C00485,Ho Hai Lan,2000-12-15,Quang Ninh,LOW,7,FULL
C00486,Vu Ngoc Hoang,1997-09-05,Nha Trang,LOW,91,PARTIAL
C00487,Huynh Khanh Long,1967-06-06,Da Nang,LOW,21,FULL
C00488,Dang Tuan Vy,2001-04-15,Da Nang,LOW,85,FULL
C00489,Huynh Hai Vy,1984-12-18,Vung Tau,HIGH,53,FULL
C00490,Vo Ngoc Linh,1966-10-01,Quang Ninh,MEDIUM,49,FULL
C00491,Tran Thu Trang,1996-08-09,Quang Ninh,MEDIUM,45,FULL
C00492,Nguyen Duc Bao,1967-10-25,Hai Phong,LOW,6,FULL
C00493,Dang Xuan Bao,1980-02-24,Can Tho,LOW,50,FULL
C00494,Vo Hai Khoa,2003-03-05,Ha Noi,LOW,84,FULL
C00495,Vo Duc Linh,1965-02-15,Ha Noi,LOW,82,FULL
C00496,Ngo Thanh Huy,1990-10-27,Da Nang,MEDIUM,65,FULL
C00497,Dang Huu Khang,1985-12-21,Vung Tau,LOW,39,FULL
C00498,Huynh Gia Lan,1960-06-04,Vung Tau,LOW,29,FULL
C00499,Duong Quoc Huy,1996-07-01,Quang Ninh,MEDIUM,51,FULL
C00500,Do Huu Anh,2003-09-07,Can Tho,LOW,22,FULL
C00501,Le Thanh Dat,1971-08-11,Ha Noi,LOW,78,PARTIAL
C00502,Bui Thi Dat,1972-10-06,Nha Trang,LOW,15,FULL
C00503,Huynh Minh Phuc,2003-04-03,Hai Phong,LOW,7,FULL
C00504,Do Duc Kiet,1964-04-04,Dong Nai,MEDIUM,42,FULL
C00505,Bui Thu Hoang,1987-10-30,Vung Tau,HIGH,31,FULL
C00506,Tran Thu Hoang,1977-04-29,Da Nang,HIGH,22,FULL
C00507,Bui Thi Bao,1988-03-13,Quang Ninh,MEDIUM,68,FULL
C00508,Vo Duc Phuc,1983-07-26,Ha Noi,LOW,81,FULL
C00509,Hoang Xuan Binh,1963-11-18,Ha Noi,LOW,70,FULL
C00510,Tran Hai Trang,1978-05-01,Hue,LOW,27,FULL
C00511,Tran Hai Phuc,1982-03-13,Hai Phong,LOW,79,FULL
C00512,Ngo Thanh Anh,1977-12-15,Can Tho,LOW,19,PARTIAL
C00513,Dang Duc Lan,1983-01-31,Ho Chi Minh,MEDIUM,10,FULL
C00514,Ngo Van Linh,1987-08-01,Ha Noi,LOW,94,FULL
C00515,Vo Duc Lan,2000-05-17,Nha Trang,LOW,7,PARTIAL
C00516,Hoang Thi Nhung,1983-02-27,Vung Tau,LOW,21,FULL
C00517,Dang Hoang Son,1966-11-14,Ha Noi,LOW,28,PARTIAL
C00518,Nguyen Gia Hoang,1963-03-13,Hue,LOW,63,FULL
C00519,Hoang Tuan Nhung,1988-01-01,Nha Trang,LOW,61,FULL
C00520,Do Minh Huy,1979-08-24,Dong Nai,MEDIUM,56,FULL
C00521,Hoang Huu Nhung,1986-07-07,Can Tho,LOW,66,FULL
C00522,Duong Ngoc Linh,1983-10-13,Dong Nai,LOW,38,FULL
C00523,Nguyen Thanh Son,2004-05-02,Vung Tau,LOW,22,FULL
C00524,Tran Thu Bao,1977-08-07,Hai Phong,MEDIUM,13,FULL
C00525,Vu Minh Dat,1961-06-28,Ha Noi,MEDIUM,27,FULL
C00526,Ngo Quoc Binh,1974-09-18,Quang Ninh,LOW,12,FULL
C00527,Duong Minh Binh,2005-01-05,Ho Chi Minh,LOW,80,FULL
C00528,Do Thi Vy,1967-07-22,Da Nang,LOW,22,FULL
C00529,Phan Hai Anh,1973-06-05,Dong Nai,LOW,24,FULL
C00530,Le Quoc Khoa,1967-04-11,Dong Nai,LOW,17,FULL
C00531,Ngo Thu An,1974-01-24,Ho Chi Minh,LOW,6,PARTIAL
C00532,Phan Van Long,1989-11-21,Dong Nai,MEDIUM,61,FULL
C00533,Le Duc Kiet,1968-05-06,Ha Noi,MEDIUM,18,FULL
C00534,Dang Van Hoang,1988-10-10,Dong Nai,HIGH,55,FULL
C00535,Vu Minh Long,1988-12-18,Hai Phong,MEDIUM,22,FULL
C00536,Pham Xuan Son,1970-03-08,Can Tho,LOW,15,FULL
C00537,Pham Thanh Bao,1996-05-28,Ho Chi Minh,LOW,68,FULL
C00538,Duong Quoc Dat,1971-11-23,Ha Noi,LOW,57,FULL
C00539,Duong Thanh Khoa,1984-10-27,Hai Phong,MEDIUM,30,FULL
C00540,Do Van Hoang,1966-09-15,Quang Ninh,HIGH,52,FULL
C00541,Tran Thu Nam,1963-07-25,Ha Noi,LOW,15,FULL
C00542,Tran Thi Phuc,2005-10-04,Nha Trang,LOW,17,FULL
C00543,Bui Thanh Vy,1964-12-13,Hue,HIGH,76,FULL
C00544,Ngo Hoang Long,1981-05-08,Dong Nai,LOW,11,FULL
C00545,Huynh Huu Phuc,1976-08-22,Dong Nai,LOW,74,FULL
C00546,Hoang Hai Nam,1961-09-16,Nha Trang,HIGH,53,PARTIAL
C00547,Ngo Huu Nam,1986-04-11,Ho Chi Minh,LOW,31,PARTIAL
C00548,Phan Xuan Khoa,1976-01-13,Ha Noi,LOW,65,FULL
C00549,Bui Huu Binh,1988-02-20,Ho Chi Minh,LOW,11,FULL
C00550,Vo Hoang Anh,1970-11-16,Hai Phong,LOW,78,FULL
C00551,Ho Xuan Tung,1991-06-19,Hue,LOW,52,FULL
C00552,Phan Duc Tung,1993-02-18,Ho Chi Minh,LOW,21,PARTIAL
C00553,Ho Gia Dat,1993-06-13,Dong Nai,MEDIUM,62,FULL
C00554,Ho Tuan Binh,1994-04-18,Quang Ninh,LOW,28,FULL
C00555,Do Thanh Nhung,1983-03-26,Hue,MEDIUM,72,FULL
C00556,Pham Ngoc Phuc,1998-01-07,Can Tho,HIGH,30,PARTIAL
C00557,Ho Duc Binh,1974-07-25,Nha Trang,HIGH,84,FULL
C00558,Le Quoc Bao,1990-04-09,Ho Chi Minh,MEDIUM,91,FULL
C00559,Ngo Van Bao,1985-05-18,Ha Noi,LOW,11,FULL
C00560,Dang Gia Son,1980-02-14,Ha Noi,LOW,30,FULL
C00561,Phan Gia Binh,1977-08-06,Nha Trang,LOW,21,FULL
C00562,Tran Quoc Khoa,1981-07-07,Hai Phong,MEDIUM,52,PARTIAL
C00563,Bui Thu Lan,1999-08-16,Quang Ninh,LOW,10,FULL
C00564,Phan Xuan Tung,1993-09-15,Nha Trang,LOW,85,FULL
C00565,Do Khanh Tung,1962-09-19,Ho Chi Minh,LOW,32,PARTIAL
C00566,Hoang Huu An,2003-02-08,Quang Ninh,LOW,45,FULL
C00567,Vu Tuan Nhung,2000-06-23,Ha Noi,LOW,63,FULL
C00568,Ho Thanh Trang,1974-02-05,Hai Phong,LOW,14,FULL
C00569,Vo Duc Long,1962-05-20,Quang Ninh,LOW,29,FULL
C00570,Ngo Tuan Phuc,1968-11-06,Dong Nai,LOW,78,FULL
C00571,Le Gia Phuc,1970-02-03,Hue,HIGH,65,FULL
C00572,Nguyen Thu Bao,2004-07-16,Dong Nai,MEDIUM,36,FULL
C00573,Vo Xuan Dat,1963-01-16,Hai Phong,LOW,72,FULL
C00574,Huynh Ngoc Trang,2002-01-30,Hue,LOW,64,PARTIAL
C00575,Phan Xuan Hoang,1979-08-27,Vung Tau,LOW,95,FULL
C00576,Dang Duc Bao,1998-03-03,Vung Tau,HIGH,82,PARTIAL
C00577,Ngo Hai Linh,1967-01-20,Ho Chi Minh,HIGH,64,FULL
C00578,Bui Hoang Linh,2000-07-08,Nha Trang,MEDIUM,86,FULL
C00579,Bui Gia Hoang,1992-03-12,Can Tho,LOW,32,FULL
C00580,Ngo Huu Nhung,1974-03-24,Can Tho,LOW,20,FULL
C00581,Nguyen Xuan Bao,1992-02-16,Can Tho,LOW,10,PARTIAL
C00582,Ngo Huu Tung,1987-11-24,Hai Phong,LOW,66,FULL
C00583,Ho Quoc Tung,1991-03-21,Vung Tau,LOW,24,FULL
C00584,Ngo Duc Tung,1983-10-21,Nha Trang,LOW,52,FULL
C00585,Tran Thanh Khang,1989-02-23,Can Tho,LOW,56,FULL
C00586,Duong Quoc Dat,1983-05-01,Da Nang,LOW,5,FULL
C00587,Vo Duc Anh,1976-12-09,Dong Nai,LOW,51,FULL
C00588,Pham Xuan Nam,1960-07-03,Hue,LOW,52,FULL
C00589,Huynh Gia Linh,1993-10-07,Quang Ninh,MEDIUM,6,FULL
C00590,Tran Ngoc Vy,1996-09-09,Quang Ninh,MEDIUM,30,FULL
C00591,Do Ngoc Linh,2002-06-12,Ha Noi,LOW,82,FULL
C00592,Do Minh Long,1969-01-28,Can Tho,LOW,60,FULL
C00593,Vu Huu Huy,2005-01-20,Dong Nai,LOW,15,FULL
C00594,Pham Thanh Khang,1962-04-20,Vung Tau,LOW,73,PARTIAL
C00595,Ho Xuan Binh,1988-01-08,Ha Noi,LOW,62,FULL
C00596,Hoang Van Anh,1968-09-16,Ho Chi Minh,MEDIUM,16,FULL
C00597,Vo Gia Vy,1997-01-15,Quang Ninh,LOW,48,FULL
C00598,Do Huu Vy,1975-01-03,Hue,LOW,48,FULL
C00599,Duong Xuan Phuc,1987-05-20,Nha Trang,LOW,7,FULL
C00600,Ho Hoang Linh,1984-09-26,Ha Noi,LOW,95,FULL
C00601,Pham Ngoc Long,2002-02-19,Ha Noi,LOW,37,FULL
C00602,Le Xuan Hoang,1970-05-14,Nha Trang,MEDIUM,65,FULL
C00603,Ho Xuan Binh,2000-06-29,Ha Noi,LOW,92,FULL
C00604,Phan Duc Anh,1973-05-15,Da Nang,MEDIUM,35,FULL
C00605,Duong Huu Khang,2000-10-15,Nha Trang,MEDIUM,62,FULL
C00606,Huynh Ngoc Lan,1979-04-29,Da Nang,LOW,53,PARTIAL
C00607,Bui Tuan Vy,1977-04-12,Dong Nai,LOW,8,FULL
C00608,Ngo Khanh Tung,1992-04-01,Dong Nai,LOW,93,FULL
C00609,Huynh Tuan Bao,1974-09-25,Dong Nai,LOW,50,FULL
C00610,Phan Hoang An,1968-06-29,Dong Nai,LOW,60,FULL
C00611,Do Thanh Tung,1967-06-03,Da Nang,LOW,22,FULL
C00612,Vu Quoc Tung,2000-01-14,Hai Phong,HIGH,15,FULL
C00613,Nguyen Minh Binh,1988-09-26,Can Tho,LOW,36,FULL
C00614,Bui Duc Anh,1987-09-24,Dong Nai,MEDIUM,16,FULL
C00615,Pham Hai Phuc,1974-01-28,Dong Nai,LOW,21,PARTIAL
C00616,Ngo Thu Trang,1970-02-17,Nha Trang,LOW,21,FULL
C00617,Bui Thi An,2003-03-10,Can Tho,LOW,35,FULL
C00618,Vu Ngoc Phuc,2004-05-14,Ha Noi,LOW,67,FULL
C00619,Vo Duc Phuc,1983-11-23,Ha Noi,MEDIUM,9,PARTIAL
C00620,Do Minh Phuc,1965-04-14,Ha Noi,LOW,15,FULL
C00621,Hoang Thu An,1989-01-27,Can Tho,MEDIUM,18,FULL
C00622,Tran Hoang Kiet,1963-04-14,Hue,LOW,84,FULL
C00623,Hoang Huu Khang,1976-08-31,Can Tho,MEDIUM,49,FULL
C00624,Ho Ngoc Trang,1965-12-12,Nha Trang,LOW,50,FULL
C00625,Dang Duc Khoa,1990-05-25,Vung Tau,HIGH,9,FULL
C00626,Hoang Minh Khang,1968-12-23,Ha Noi,LOW,18,FULL
C00627,Le Hai Linh,1988-10-10,Ho Chi Minh,LOW,83,FULL
C00628,Vu Quoc Binh,1996-02-09,Dong Nai,MEDIUM,82,PARTIAL
C00629,Nguyen Khanh Lan,1964-03-19,Quang Ninh,LOW,35,FULL
C00630,Duong Tuan Khoa,1965-03-03,Ho Chi Minh,LOW,82,FULL
C00631,Pham Thi Bao,1965-11-11,Dong Nai,MEDIUM,37,FULL
C00632,Vu Ngoc Nhung,1965-04-03,Ho Chi Minh,LOW,53,FULL
C00633,Bui Tuan Khoa,1984-12-04,Vung Tau,MEDIUM,70,FULL
C00634,Hoang Thanh Nhung,1986-09-14,Quang Ninh,LOW,36,FULL
C00635,Vo Minh Khang,2004-02-13,Hue,LOW,89,PARTIAL
C00636,Ho Hoang Long,1982-12-28,Ha Noi,LOW,23,PARTIAL
C00637,Ngo Duc Phuc,2003-06-13,Nha Trang,LOW,71,FULL
C00638,Le Khanh Long,1967-07-15,Can Tho,LOW,12,FULL
C00639,Phan Xuan Bao,1991-08-21,Hue,LOW,59,FULL
C00640,Phan Hoang Nhung,1978-10-08,Hai Phong,LOW,79,FULL
C00641,Ho Xuan Hoang,1990-07-10,Hue,LOW,53,FULL
C00642,Duong Van Phuc,1960-07-08,Ha Noi,LOW,69,PARTIAL
C00643,Tran Duc Long,1973-11-12,Dong Nai,LOW,52,FULL
C00644,Le Huu Phuc,1960-01-13,Quang Ninh,LOW,12,FULL
C00645,Pham Xuan Khoa,1969-10-13,Can Tho,LOW,76,FULL
C00646,Ho Hai Binh,1967-05-15,Ha Noi,LOW,75,FULL
C00647,Hoang Thi Khoa,1992-03-13,Ho Chi Minh,LOW,73,PARTIAL
C00648,Bui Thu Bao,1966-10-02,Da Nang,LOW,58,FULL
C00649,Nguyen Tuan Dat,2002-02-26,Nha Trang,MEDIUM,8,FULL
C00650,Tran Gia Anh,1962-07-13,Hai Phong,LOW,72,FULL
C00651,Vu Van Vy,1985-09-02,Nha Trang,MEDIUM,77,FULL
C00652,Huynh Khanh Lan,1962-06-09,Hai Phong,LOW,41,FULL
C00653,Nguyen Van Bao,1982-03-18,Vung Tau,LOW,68,FULL
C00654,Vu Duc An,1964-07-20,Ha Noi,LOW,25,FULL
C00655,Vu Thi Khang,2004-08-06,Hai Phong,HIGH,90,FULL
C00656,Pham Thanh Trang,1988-06-29,Hai Phong,LOW,52,FULL
C00657,Pham Thanh Nhung,1992-03-19,Da Nang,MEDIUM,81,FULL
C00658,Huynh Thanh Anh,1983-08-18,Vung Tau,HIGH,77,FULL
C00659,Tran Tuan Huy,2001-09-23,Da Nang,HIGH,81,FULL
C00660,Tran Huu Tung,1960-09-20,Vung Tau,MEDIUM,45,PARTIAL
C00661,Ho Tuan Khang,1967-05-17,Vung Tau,MEDIUM,47,FULL
C00662,Dang Tuan Lan,1998-08-06,Da Nang,LOW,91,PARTIAL
C00663,Le Van Huy,1973-05-16,Dong Nai,LOW,83,FULL
C00664,Huynh Huu Kiet,1963-03-16,Nha Trang,HIGH,46,FULL
C00665,Nguyen Quoc Long,1990-05-17,Ha Noi,LOW,58,FULL
C00666,Pham Xuan Kiet,1992-12-09,Ho Chi Minh,MEDIUM,53,FULL
C00667,Vo Thanh Dat,1973-04-14,Can Tho,LOW,25,FULL
C00668,Vu Gia Nam,1990-01-29,Quang Ninh,MEDIUM,91,FULL
C00669,Duong Duc Kiet,1988-03-28,Hue,HIGH,11,FULL
C00670,Bui Van Vy,2002-11-28,Dong Nai,LOW,57,FULL
C00671,Ngo Khanh Linh,1983-11-22,Quang Ninh,HIGH,12,FULL
C00672,Bui Duc Khoa,1992-03-11,Ha Noi,LOW,30,FULL
C00673,Dang Thu Khang,1996-01-13,Vung Tau,MEDIUM,64,PARTIAL
C00674,Vo Tuan Tung,1974-04-14,Da Nang,LOW,95,FULL
C00675,Ngo Minh Long,1969-05-09,Vung Tau,HIGH,58,FULL
C00676,Vu Thanh Binh,1999-01-10,Da Nang,LOW,27,FULL
C00677,Ho Duc Kiet,1982-01-07,Hai Phong,LOW,46,FULL
C00678,Nguyen Huu Nhung,1964-01-02,Can Tho,LOW,78,FULL
C00679,Ho Minh Khang,1975-12-06,Hue,HIGH,39,FULL
C00680,Le Van Phuc,2003-08-28,Quang Ninh,LOW,76,PARTIAL
C00681,Vo Hai Nhung,1972-12-12,Ha Noi,MEDIUM,28,FULL
C00682,Vo Hai Nam,1999-11-21,Da Nang,LOW,10,FULL
C00683,Huynh Hai Phuc,1966-11-05,Can Tho,LOW,36,FULL
C00684,Bui Khanh Bao,1979-10-29,Hue,LOW,11,FULL
C00685,Pham Tuan Tung,1964-06-30,Hai Phong,LOW,81,PARTIAL
C00686,Duong Khanh Tung,1980-04-07,Quang Ninh,LOW,28,FULL
C00687,Bui Tuan Phuc,1963-08-04,Hai Phong,LOW,46,FULL
C00688,Duong Hoang Nhung,2002-06-03,Ho Chi Minh,HIGH,8,FULL
C00689,Vu Huu Lan,1973-05-23,Vung Tau,MEDIUM,30,FULL
C00690,Hoang Ngoc Kiet,1969-05-17,Vung Tau,LOW,13,FULL
C00691,Phan Tuan Vy,1977-09-20,Quang Ninh,LOW,84,FULL
C00692,Pham Thu Nam,1978-09-18,Dong Nai,LOW,56,FULL
C00693,Le Thi Vy,1988-11-30,Ha Noi,HIGH,22,FULL
C00694,Ngo Tuan Khoa,1980-01-25,Da Nang,LOW,68,FULL
C00695,Nguyen Thanh Binh,1962-01-05,Hue,LOW,78,FULL
C00696,Nguyen Duc Dat,1995-12-31,Nha Trang,LOW,94,FULL
